,three_body_x,three_body_y,three_body_z
0,3.8791212774660897,-0.04921512844821197,0.036706298953265666
1,3.824929559363224,0.043858142208891775,0.04516530669773064
2,3.722521653295951,-0.004355339633355632,0.008149212504066859
3,3.8677119464300334,0.04413643333838505,0.055211083763789616
4,3.823849033854797,-0.14829064237437933,-0.134514787441502
5,3.9201763441219772,0.08192646866499974,-0.11323439548187691
6,3.8698124635877096,0.2554057673326172,0.18131915083961392
7,3.7262933482178027,-0.005106558500308285,0.16620451338884634
8,3.871531408052481,0.10337660905973822,0.03646870723994981
9,3.8083705775629,-0.2007616708253739,-0.024610996331061837
10,3.6679826814206145,-0.18670844913913803,0.05354171696137975
11,3.875692936063512,0.004476197218107263,-0.0276886379863189
12,4.114047659489169,0.07466775174291838,0.09997410613508127
13,3.780485719633798,-0.06938866071261027,-0.0006739122781178956
14,3.8400617951103224,0.1191821654373971,0.1064885537542603
15,3.7938362067062013,0.06954501084527738,0.12363060860229927
16,3.659995839139308,0.07423171555717831,-0.20403468581034898
17,3.735579372922689,-0.08126054693858065,0.04787886638160964
18,3.803460161866284,-0.0833640271151021,-0.20696659302864556
19,3.883588927637904,0.10947720050787263,-0.15427790854642898
20,3.7204085246502236,0.007197695249159794,0.01875679482633449
21,3.8088351805835314,0.023634634136123354,-0.07223702228785017
22,3.7289507687253174,0.007415986161516057,-0.03808954774216726
23,3.8529171341772774,0.13589940370344059,0.013719861752913965
24,3.747942106048878,-0.07359262116833182,-0.16542009484364684
25,3.8287243267335955,0.2036307355649053,-0.008070306442450879
26,3.758824332503508,-0.10738196283140322,-0.02140052097708178
27,3.749407399836881,0.061358337909266064,0.018580988721915267
28,3.9421330243335113,0.23262197125347484,-0.06765767822534491
29,3.8719360665052656,0.01306590423056296,0.11210503025655208
30,3.823903461893951,0.055048092604519164,-0.041184573371512524
31,3.8526800243637953,-0.1182120054605631,0.18521639134764104
32,3.744929332669329,0.02804010921766332,0.04423155130257314
33,3.7760443364708083,0.07222066444231943,-0.023498764733091093
34,3.751138715140394,0.07168286068834746,0.11235890311052339
35,3.7760146845083744,0.018691870278488093,0.10834326348928625
36,3.799686090579253,0.09403349429330121,-0.07279595376600045
37,3.8651322829567536,0.27719806833480687,0.045505828718112436
38,3.5935627039450786,-0.07718877691329742,-0.013972829271114122
39,3.7875313123817937,0.13104548341848496,0.0977942683846089
40,4.0435174009121475,-0.03160756247036028,-0.19231093745998132
41,4.002671705055685,-0.07638967082277859,-0.04066446945938213
42,3.7805477607266966,0.051084329945101,0.13659152521380682
43,3.926986881639416,-0.029233843074706244,0.12510299311723197
44,3.8192923781776282,-0.009092829353343039,0.0701354556777085
45,3.8597488167108582,0.13979439543264352,-0.03923465353827001
46,3.761775360888918,0.25173097718579884,0.0026798103708698647
47,3.8081598985146576,0.0832597624164336,-0.09287728644723721
48,3.8150136531653005,0.001009971869695113,0.004129899816538426
49,4.059087219919838,-0.04127942924347099,0.07977244640658329
50,3.799066813407174,-0.07361432481586999,0.006001112823200343
51,3.90448681125834,0.09304188437105262,-0.08278169360815946
52,3.759330603160599,0.12396594559516777,0.023382215059556115
53,3.8560629537312843,0.15418733680242824,0.03316400641233335
54,3.798928171800754,0.06614270109448131,0.0598336425002832
55,3.8005754882376848,0.163011915360559,0.03244565327853849
56,3.888863017717696,0.08093263589429273,0.057068770854592644
57,3.9097213890354574,0.02503416718499494,-0.0632937642555799
58,3.949966740155352,-0.20629365138409997,0.0563999297420187
59,3.883689770028242,-0.09145861154345233,-0.0054533194438141286
60,3.7971973942920187,-0.06693745563318237,-0.030123069105177633
61,3.9071381777772953,0.09565419737701247,0.0480722347350267
62,3.8276723959179493,0.12390647406554436,0.03192948477608753
63,3.9615858873888223,-0.012811666984451943,0.08451492912929197
64,3.7991257323409626,-0.1768057453299907,0.03174984697573329
65,3.7612251065964704,-0.007129281420693627,-0.18309038632637153
66,3.80312946445772,0.07995842599528075,0.057023106169582
67,3.664198079099345,0.09876840124585055,0.06876825838321975
68,3.7564406577516736,-0.018886260707019063,-0.04858042949799035
69,3.75356171664277,0.06461568473937648,-0.06848756799757576
70,3.767064830813592,0.13883652899743107,0.07996681507502842
71,3.841224298599345,0.027069738547727082,0.049528044906299286
72,3.82496382084356,-0.031303040769322936,-0.07432162679962001
73,3.8436621405919307,0.20005527883110524,0.06668292301449744
74,3.873857978454066,0.12726775799091208,-0.08894178035895439
75,3.755077897463437,-0.12220360038903261,-0.021584750051121822
76,3.7773619005361065,0.04755377864888209,-0.029467052621430484
77,3.895287002164203,-0.007829402403809617,0.03520827581798296
78,3.8389173254632065,-0.05822344324621292,0.04038043181604464
79,3.7095039688532907,0.05952938268269625,-0.10892652532407297
80,3.720422375058353,0.06088666980736589,0.06186787461431821
81,3.864359145598547,0.016519710672666388,0.02415560569481192
82,3.9929271446760692,0.10562459411430544,0.035743882667311266
83,3.7487366329863265,0.07311116328811201,-0.1161952587827408
84,3.9825597473127723,0.07213781218750334,-0.01890402965853539
85,3.7993107921646048,0.15526478274432884,0.1127497775626226
86,3.9200647344171795,-0.03663504420844089,0.07538051453032837
87,3.7989433259821612,0.1003517490840504,0.0957635398594629
88,3.83307344879203,0.21497757241882365,0.09497994505331556
89,3.9319415956079427,-0.0746261916871041,0.0022906361901826318
90,3.5818419805227975,0.09957891531286439,-0.03308576658264422
91,3.779170240081484,0.0008413174463239373,-0.010053225607927785
92,3.81981329632088,-0.04163245194719944,-0.05880031746162892
93,3.8031921722502444,0.05583664779458504,-0.08156138989744077
94,3.716680530253906,-0.07402056407600816,0.06915986908071019
95,4.071960598441701,0.15429990417778258,0.04772440588324759
96,3.8932950752433833,0.054371648904157494,0.022837494663800514
97,3.89023116125263,0.07316559053095541,0.0032511603190063586
98,3.689023475991424,0.10883537386678369,-0.15028283659638952
99,3.923156375148926,0.2178591949453776,0.056058547516118884
100,3.708797456818891,0.12490744258265918,0.021313741760024908
101,3.8885563761635114,-0.07096537358602839,-0.014261467414011679
102,3.8818401695286524,-0.054271878034483155,0.09718532937294687
103,3.928702602791717,0.053283283146364595,-0.11158062828404423
104,3.6717126601607166,0.08494421900067026,-0.16871892776619432
105,3.703049157429331,-0.005207271539214492,-0.00034138296267767406
106,3.8486538957982477,0.30596182798049243,-0.03285890677504117
107,3.5392292315614124,-0.017816686849390424,0.12114685940034389
108,3.897347232877802,0.31068493525192414,-0.02719729831828699
109,3.697193291952724,-0.018970850560147752,-0.015795385890861196
110,3.8710284826222523,0.08971458581408297,0.09231474176962098
111,3.589687204764953,0.09763379142098982,0.13894648999724113
112,3.8925571014090163,0.03778333227109451,-0.04811453225440109
113,3.7935783795175984,0.057907765939899415,0.05204199370475746
114,3.8757070030946354,0.0975487069852938,-0.00010475191372171492
115,3.7386908506127994,-0.08727589692217114,0.09998574859728762
116,3.8099640916599538,0.157230879438167,-0.13038737613333828
117,3.7695435697294974,-0.012185190503555689,-0.00872124268290537
118,3.9563940409768095,0.14714843778488026,-0.0859397355018767
119,3.884203703314271,0.15137110089340805,-0.02638484562911127
120,3.680219413457527,0.07468490274459418,-0.2949532743817261
121,3.9304988577894533,0.11735371641272718,0.100605553174121
122,3.6637701105504363,0.041368165690684966,0.002841286857102531
123,3.939462791743367,0.24752912909069288,0.13209759742842767
124,3.755683601989399,0.14047299078219777,0.1497643196240884
125,3.939334192940585,0.046677972283334,0.134072302670683
126,3.800102083943566,0.1761289913404006,-0.1236832388127356
127,3.914930234123929,0.026312988135610206,-0.13689571818383928
128,3.7166824839059736,0.07463521237292726,0.006644839093277108
129,3.856033515262768,-0.04572763851715712,0.12447997980281973
130,3.881137443036813,-0.12515115884097464,0.01767850226832547
131,3.7854031995066793,0.1677552705574332,-0.10874100457877463
132,3.943750339298046,0.09244022208889363,-0.04310615230059706
133,3.8690924971266245,0.08672450930294973,-0.048251479868932225
134,3.6444887707989673,0.02662882118497997,0.018325823213509628
135,3.564854700002981,0.16264676106058165,0.11716067289045731
136,3.783451724465149,0.14131545421722105,0.04366171915939228
137,3.996527359847107,0.18048635620488773,-0.040939752407267944
138,3.775037326610831,-0.09420778092749221,-0.06402165632796332
139,4.02137895543248,0.1456611869445021,0.16631952351120594
140,3.7352542103232236,0.06427079289157671,0.11005693827609929
141,3.8791574489299707,0.1309222671673894,-0.07517968695578672
142,3.9314930067518654,0.024395084196362257,0.021020697393230106
143,3.620764729531394,0.05217793431944131,0.024458240233067446
144,3.8302742513548464,0.05164804405835256,0.03392530885106122
145,3.972757050880694,0.03465737346447352,-0.015058674716438448
146,3.7103164773431674,-0.20739393813528786,-0.05700938407536724
147,3.8880206970422595,0.10362985908768468,-0.08332977096345859
148,3.7066877632438295,0.037636719590503645,0.02778930781509269
149,3.615295363843798,0.15222715997736333,0.0523532725898673
150,3.905021123278461,0.022036567267511027,0.07501040627803376
151,3.8852271807230507,0.10952992819327026,0.1298613902497455
152,3.635228407054796,0.10678663932405855,-0.0331199643643332
153,3.818200124090896,0.15716084682894568,0.04450663730670599
154,3.8993675308576172,0.06663498221471735,-0.10460874607735067
