,traffic_speed_deltas,traffic_absolute_speed
69,-1.8599999999999994,52.81
70,1.8599999999999994,55.3
71,-3.729999999999997,55.3
72,1.8699999999999974,53.43
73,-11.18,49.7
74,-1.240000000000002,49.7
75,-8.080000000000002,46.6
76,3.110000000000003,46.6
77,-1.870000000000001,46.6
78,4.350000000000001,46.6
79,-4.350000000000001,46.6
80,-5.589999999999996,46.6
81,-4.350000000000001,46.6
82,3.1000000000000014,46.6
83,-1.8599999999999994,46.6
84,1.8599999999999994,46.6
85,-2.479999999999997,46.6
86,-3.730000000000004,46.6
87,-4.979999999999997,46.6
88,8.079999999999998,46.6
89,-3.1000000000000014,46.6
90,4.340000000000003,46.6
91,-2.480000000000004,53.43
92,-0.6199999999999974,57.78
93,-1.8599999999999994,57.78
94,-0.6199999999999974,55.92
95,-0.6199999999999974,51.57
96,0.6199999999999974,29.2
97,-0.6199999999999974,29.2
98,-4.350000000000001,25.47
99,-1.8599999999999994,19.88
100,1.8599999999999994,19.88
101,-8.700000000000001,40.38
102,-3.7300000000000004,40.38
103,15.54,40.38
104,-15.54,40.38
105,10.560000000000002,27.96
106,4.979999999999997,27.96
107,-2.490000000000002,25.47
108,-0.6199999999999974,37.28
109,-4.969999999999999,37.28
110,4.969999999999999,39.76
111,2.480000000000004,45.36
112,4.350000000000001,12.42
113,0.620000000000001,11.8
114,-5.59,11.8
115,-4.970000000000002,11.8
116,4.969999999999999,36.66
117,-3.1099999999999994,36.66
118,-1.8599999999999994,36.66
119,1.8599999999999994,36.66
120,11.809999999999999,29.2
121,2.490000000000002,29.2
122,-2.490000000000002,22.99
123,-3.1000000000000014,22.99
124,-10.560000000000002,22.99
125,12.43,20.5
126,-8.079999999999998,13.04
127,-8.07,25.47
128,-11.189999999999998,25.47
129,-3.7300000000000004,29.2
130,-8.700000000000003,22.99
131,8.700000000000003,22.99
132,-9.319999999999999,22.99
133,9.319999999999999,37.9
134,-9.939999999999998,37.9
135,-5.59,45.98
136,14.29,45.98
137,-3.7300000000000004,47.22
138,-3.1099999999999994,42.87
139,-10.559999999999999,42.87
140,9.32,48.46
141,-8.080000000000002,48.46
142,-2.49,48.46
143,22.990000000000002,47.22
144,-0.6199999999999974,52.19
145,3.1099999999999994,52.19
146,-3.1099999999999994,49.7
147,6.219999999999999,49.7
148,0.6200000000000045,49.7
149,5.589999999999996,49.7
150,2.490000000000002,49.7
151,-1.240000000000002,49.7
152,8.079999999999998,49.7
153,-8.079999999999998,49.7
154,-1.25,49.7
155,3.730000000000004,49.7
156,-0.6199999999999974,49.7
157,-6.839999999999996,49.7
158,6.219999999999999,49.7
159,-3.719999999999999,49.7
160,-5.600000000000001,49.7
161,3.1099999999999994,49.7
162,-3.1099999999999994,49.7
163,3.1099999999999994,54.68
164,0.6199999999999974,39.14
165,-0.6200000000000045,57.16
166,0.6200000000000045,19.26
167,-8.080000000000005,41.63
168,19.879999999999995,41.63
169,4.969999999999999,18.64
170,3.730000000000004,27.34
171,-4.970000000000006,27.34
172,0.6199999999999974,18.01
173,-3.1099999999999994,12.42
174,0.6299999999999955,11.8
175,-2.489999999999995,11.8
176,1.8599999999999994,12.42
177,6.209999999999994,14.29
178,0.6300000000000026,19.88
179,-3.1099999999999994,19.88
180,-0.6199999999999974,17.39
181,0.6199999999999974,14.29
182,-4.350000000000001,14.29
183,-1.8599999999999994,22.36
184,-1.8700000000000045,22.36
185,-8.699999999999996,26.71
186,-5.590000000000003,26.71
187,4.350000000000001,24.23
188,-0.6300000000000026,24.23
189,4.350000000000001,25.47
190,-4.350000000000001,18.64
191,-2.479999999999997,18.64
192,8.079999999999998,18.01
193,2.480000000000004,18.01
194,-2.480000000000004,16.15
195,2.480000000000004,8.07
196,-16.78,8.07
197,16.78,12.42
198,-17.400000000000006,11.8
199,-5.589999999999996,11.8
200,5.589999999999996,11.8
201,-5.589999999999996,13.04
202,-11.809999999999995,13.04
203,1.8599999999999994,13.04
204,-1.8599999999999994,16.77
205,11.179999999999993,14.29
206,0.6199999999999974,14.29
207,0.6199999999999974,26.71
208,-2.480000000000004,27.96
209,1.25,46.6
210,-1.8599999999999994,46.6
211,1.8599999999999994,46.6
212,-4.969999999999999,50.33
213,-4.969999999999999,50.33
214,4.969999999999999,49.08
215,-11.810000000000002,52.81
216,-4.350000000000001,43.49
217,-3.729999999999997,45.36
218,5.589999999999996,55.3
219,-1.240000000000002,55.3
220,1.240000000000002,55.3
221,-7.460000000000001,55.3
222,-1.240000000000002,55.3
223,-1.8599999999999994,55.3
224,1.8599999999999994,55.3
225,-1.2399999999999949,55.3
226,2.490000000000002,55.3
227,-2.490000000000002,55.3
228,2.490000000000002,55.3
229,5.589999999999996,55.3
230,0.6300000000000026,55.3
231,-0.6300000000000026,55.3
232,-8.07,55.3
233,-10.57,55.3
234,15.540000000000006,55.3
235,-15.540000000000006,54.05
236,-3.730000000000004,54.05
237,3.730000000000004,54.05
238,-3.730000000000004,57.16
239,-1.8599999999999994,57.16
240,1.2399999999999949,56.54
241,-1.2399999999999949,56.54
242,18.020000000000003,57.78
243,-18.020000000000003,55.3
244,-17.39,56.54
245,17.39,56.54
246,-17.39,54.05
247,17.39,54.05
248,-17.39,44.11
249,-26.1,44.11
250,-0.6299999999999955,55.92
251,0.6200000000000045,48.46
252,9.32,51.57
253,-0.6200000000000045,51.57
254,4.350000000000001,41.01
255,2.480000000000004,40.38
256,-2.480000000000004,40.38
257,-1.25,45.98
258,-1.240000000000002,29.82
259,2.489999999999995,29.82
260,-3.1099999999999994,39.76
261,-16.78,39.76
262,16.78,25.47
263,12.43,19.26
264,4.350000000000001,23.61
265,-11.18,23.61
266,-13.670000000000002,17.39
267,0.6199999999999974,27.96
268,-4.349999999999994,21.12
269,8.700000000000003,21.12
270,-8.700000000000003,17.39
271,5.590000000000003,17.39
272,3.729999999999997,28.58
273,-1.25,28.58
274,-7.459999999999994,28.58
275,0.6300000000000026,32.31
276,-0.6300000000000026,41.01
277,-2.490000000000002,41.01
278,-0.6300000000000026,49.7
279,-7.449999999999996,45.36
280,7.449999999999996,45.36
281,8.700000000000003,45.36
282,-8.700000000000003,44.11
283,11.190000000000001,50.95
284,3.729999999999997,50.95
285,-7.460000000000001,45.36
286,3.1099999999999994,50.95
287,-4.350000000000001,47.84
288,6.839999999999996,47.22
289,-6.839999999999996,54.68
290,-8.7,54.68
291,3.7300000000000004,54.68
292,-3.7300000000000004,54.68
293,17.400000000000002,54.68
294,8.079999999999998,54.68
295,-8.079999999999998,54.68
296,8.079999999999998,54.68
297,-1.25,54.68
298,4.969999999999999,54.68
299,-4.969999999999999,54.68
300,1.8599999999999994,54.68
301,11.18,54.68
302,-6.829999999999998,54.68
303,0.6300000000000026,54.68
304,-9.32,54.68
305,-9.940000000000001,54.68
306,-11.8,54.68
307,26.099999999999998,53.43
308,-1.2500000000000036,47.84
309,-1.8599999999999994,56.54
310,1.8599999999999994,56.54
311,8.7,59.65
312,3.1099999999999994,60.27
313,5.590000000000003,60.27
314,3.720000000000006,56.54
315,1.8699999999999974,60.27
316,1.25,60.27
317,-6.219999999999999,59.03
318,-6.829999999999998,59.03
319,1.8599999999999994,59.03
320,3.719999999999999,52.81
321,-13.049999999999997,50.33
322,-1.25,51.57
323,-4.350000000000001,50.33
324,5.590000000000003,44.73
325,3.729999999999997,44.73
326,17.39,45.98
327,-4.969999999999999,52.19
328,-3.729999999999997,52.19
329,2.480000000000004,48.46
330,-4.969999999999999,48.46
331,3.730000000000004,48.46
332,-1.8700000000000045,23.61
333,1.25,42.25
334,-3.1099999999999994,37.9
335,-2.490000000000002,37.9
336,1.8699999999999974,37.9
337,5.590000000000003,50.95
338,3.719999999999999,50.95
339,-1.25,49.7
340,-5.589999999999996,49.7
341,-17.400000000000006,49.08
342,0.6200000000000045,49.08
343,11.810000000000002,49.08
344,-13.670000000000002,49.08
345,2.489999999999995,52.81
346,4.970000000000006,52.81
347,1.8599999999999994,45.36
348,-6.830000000000002,47.84
349,8.080000000000002,45.36
350,-2.490000000000002,49.08
351,3.730000000000004,34.17
352,3.1099999999999994,49.08
353,-1.25,49.08
354,-2.480000000000004,49.08
355,3.730000000000004,49.08
356,7.460000000000001,52.19
357,1.8700000000000045,52.19
358,-0.6200000000000045,49.08
359,1.8599999999999994,49.08
360,1.25,47.84
361,-0.6199999999999974,53.43
362,3.730000000000004,53.43
363,0.6200000000000045,53.43
364,-11.190000000000005,53.43
365,7.460000000000001,53.43
366,-3.1099999999999994,53.43
367,-2.490000000000002,53.43
368,1.8699999999999974,53.43
369,1.8600000000000065,53.43
370,3.1100000000000065,53.43
371,-1.8599999999999994,53.43
372,-4.350000000000001,53.43
373,3.729999999999997,53.43
374,-4.350000000000001,53.43
375,1.8700000000000045,53.43
376,-16.160000000000004,53.43
377,13.670000000000002,53.43
378,-26.72,53.43
379,-1.8599999999999994,54.68
380,5.589999999999996,54.68
381,-4.349999999999998,54.68
382,9.329999999999998,52.81
383,7.450000000000003,52.81
384,3.1099999999999994,52.81
385,-5.590000000000003,52.81
386,-8.079999999999998,24.85
387,12.43,24.85
388,-29.200000000000003,20.5
389,-3.1000000000000014,20.5
390,0.6200000000000045,16.15
391,-1.8700000000000045,16.77
392,3.1099999999999994,21.12
393,-3.1099999999999994,21.12
394,-0.6200000000000045,18.64
395,4.340000000000003,18.64
396,0.6199999999999974,27.96
397,-0.6199999999999974,27.96
398,-1.8700000000000045,26.71
399,8.700000000000003,26.71
400,-6.829999999999998,41.01
401,1.8700000000000045,41.01
402,-4.969999999999999,43.49
403,7.460000000000001,43.49
404,0.6199999999999974,31.06
405,-3.0999999999999943,35.41
406,-3.0999999999999943,35.41
407,-6.209999999999994,16.15
408,5.589999999999996,16.15
409,4.350000000000001,18.64
410,-5.590000000000003,18.64
411,5.590000000000003,18.64
412,-13.049999999999997,18.64
413,-11.810000000000002,21.12
414,-0.6199999999999974,21.12
415,1.8599999999999994,16.15
416,-1.8599999999999994,16.15
417,-4.349999999999994,18.01
418,6.219999999999999,18.01
419,3.730000000000004,35.41
420,1.8700000000000045,35.41
421,6.840000000000003,38.52
422,8.690000000000005,37.9
423,1.25,37.9
424,-11.810000000000002,49.7
425,-6.219999999999999,51.57
426,13.670000000000002,51.57
427,9.939999999999998,51.57
428,-8.079999999999998,56.54
429,5.589999999999996,43.49
430,-8.699999999999996,43.49
431,-0.6200000000000045,50.95
432,-30.449999999999996,55.3
433,3.719999999999999,27.34
434,-6.209999999999997,27.34
435,27.340000000000003,27.34
436,8.699999999999996,27.34
437,-3.729999999999997,27.34
438,-3.1000000000000014,27.34
439,-40.39,27.34
440,36.66,27.34
441,-4.969999999999999,27.34
442,4.969999999999999,27.34
443,-1.240000000000002,27.34
444,2.490000000000002,27.34
445,-3.729999999999997,27.34
446,-3.730000000000004,27.34
447,5.600000000000001,27.34
448,4.969999999999999,27.34
449,9.32,27.34
450,5.590000000000003,27.34
451,-0.6200000000000045,27.34
452,-8.07,55.92
453,9.939999999999998,55.92
454,3.730000000000004,53.43
455,-6.209999999999999,52.81
456,2.4799999999999995,28.58
457,-1.8599999999999994,28.58
458,0.6200000000000001,28.58
459,-3.11,27.34
460,9.32,27.34
461,-1.8599999999999994,21.74
462,-0.6199999999999974,21.74
463,5.600000000000001,19.88
464,-5.600000000000001,19.88
465,-14.29,36.66
466,-3.0999999999999943,31.06
467,3.730000000000004,31.06
468,3.729999999999997,37.28
469,10.560000000000002,37.28
470,3.730000000000004,37.28
471,3.1099999999999994,37.28
472,-1.240000000000002,37.28
473,-6.219999999999999,41.01
474,4.969999999999999,41.01
475,-1.240000000000002,42.25
476,0.6200000000000045,42.25
477,0.6300000000000026,42.25
478,-5.600000000000001,21.74
479,-1.8599999999999994,24.85
480,-19.270000000000003,24.85
481,4.970000000000006,19.88
482,-5.590000000000003,19.88
483,4.969999999999999,21.74
484,-3.1000000000000014,26.09
485,-16.159999999999997,26.09
486,-8.079999999999998,22.99
487,-3.729999999999997,22.99
488,5.589999999999996,22.99
489,-2.479999999999997,26.09
490,4.340000000000003,48.46
491,-4.970000000000006,48.46
492,0.6299999999999955,50.33
493,-5.590000000000003,50.33
494,11.810000000000002,49.7
495,-1.240000000000002,50.33
496,3.729999999999997,50.33
497,4.969999999999999,53.43
498,-4.350000000000001,53.43
499,-1.2399999999999949,50.33
500,-3.1000000000000014,55.3
501,-3.1099999999999994,45.36
502,1.25,45.36
503,1.25,45.36
504,-5.600000000000001,56.54
505,5.600000000000001,56.54
506,-9.32,56.54
507,-4.979999999999997,56.54
508,-1.240000000000002,56.54
509,5.589999999999996,56.54
510,3.1100000000000065,56.54
511,1.2399999999999984,56.54
512,1.25,56.54
513,12.420000000000002,56.54
514,6.210000000000001,56.54
515,-3.1099999999999994,56.54
516,9.939999999999998,56.54
517,-0.6199999999999974,56.54
518,-1.240000000000002,56.54
519,-2.480000000000004,56.54
520,-3.1099999999999994,56.54
521,-0.6200000000000045,56.54
522,-1.240000000000002,53.43
523,1.240000000000002,59.03
524,1.8599999999999994,55.92
525,3.730000000000004,55.92
526,-1.8700000000000045,50.95
527,-4.969999999999999,44.11
528,-0.6200000000000045,24.23
529,-3.1099999999999994,24.23
530,-3.730000000000004,24.23
531,9.32,21.12
532,4.350000000000001,21.12
533,0.6200000000000045,21.12
534,-2.490000000000002,21.12
535,-3.1000000000000014,22.36
536,0.6200000000000045,22.99
537,-3.730000000000004,22.99
538,3.1099999999999994,38.52
539,-2.480000000000004,27.96
540,-0.6199999999999974,27.96
541,5.59,30.44
542,-4.349999999999994,29.82
543,-2.480000000000004,29.82
544,-1.8599999999999994,26.09
545,-3.1099999999999994,26.09
546,2.490000000000002,26.09
547,1.8599999999999994,24.23
548,-5.589999999999996,24.23
549,-1.240000000000002,24.23
550,-0.6200000000000045,19.88
551,6.839999999999996,19.88
552,14.29,26.09
553,-10.559999999999995,26.09
554,3.729999999999997,22.36
555,3.1000000000000014,20.5
556,6.210000000000001,22.36
557,-8.07,22.99
558,4.340000000000003,22.99
559,-1.8599999999999994,21.74
560,-1.25,35.41
561,-2.480000000000004,35.41
562,13.670000000000002,26.09
563,1.8599999999999994,21.74
564,16.15,21.74
565,5.599999999999994,21.74
566,-3.1099999999999994,21.74
567,-14.909999999999997,21.74
568,-3.730000000000004,52.81
569,-8.699999999999996,50.33
570,4.969999999999999,55.3
571,14.920000000000002,52.81
572,-14.920000000000002,52.81
573,16.78,49.08
574,-3.730000000000004,51.57
575,10.559999999999995,52.81
576,-3.720000000000006,51.57
577,-21.750000000000004,51.57
578,29.830000000000002,51.57
579,0.620000000000001,51.57
580,-3.719999999999999,51.57
581,1.240000000000002,51.57
582,-6.210000000000001,51.57
583,0.6199999999999974,51.57
584,-8.079999999999998,51.57
585,5.59,51.57
586,4.349999999999998,51.57
587,1.2399999999999984,51.57
588,6.829999999999998,51.57
589,-4.349999999999998,51.57
590,11.810000000000002,51.57
591,-13.670000000000002,51.57
592,8.07,51.57
593,-8.07,51.57
594,-21.130000000000003,55.3
595,8.079999999999998,44.73
596,-3.1099999999999994,50.95
597,3.1099999999999994,50.95
598,-3.1099999999999994,46.6
599,3.1099999999999994,42.25
600,-1.870000000000001,42.25
601,-0.6199999999999974,18.01
602,2.4899999999999984,12.42
603,-4.349999999999998,12.42
604,-2.4800000000000004,12.42
605,1.8699999999999974,16.15
606,-0.6199999999999974,16.15
607,9.32,21.12
608,0.6199999999999974,23.61
609,-13.670000000000002,23.61
610,-5.590000000000003,26.09
611,5.589999999999996,33.55
612,5.589999999999996,33.55
613,-3.729999999999997,31.68
614,4.979999999999997,31.68
615,4.969999999999999,38.52
616,-3.719999999999999,38.52
617,13.04,32.93
618,-18.64,31.06
619,1.8700000000000045,31.06
620,-4.350000000000001,25.47
621,-4.340000000000003,25.47
622,-4.350000000000001,25.47
623,-1.240000000000002,28.58
624,3.1000000000000014,22.36
625,1.240000000000002,22.36
626,7.460000000000001,26.09
627,0.6299999999999955,21.12
628,4.970000000000006,22.99
629,-7.450000000000003,21.74
630,-1.240000000000002,21.74
631,1.240000000000002,24.23
632,-12.43,24.85
633,6.839999999999996,24.23
634,-4.349999999999994,27.96
635,1.2399999999999949,26.09
636,3.730000000000004,24.85
637,-8.700000000000003,24.85
638,11.180000000000003,32.31
639,-0.6199999999999974,43.49
640,-1.25,43.49
641,-9.940000000000001,47.22
642,4.35,53.43
643,-3.0999999999999996,53.43
644,1.8699999999999974,55.3
645,-1.8699999999999974,51.57
646,8.699999999999996,50.95
647,0.6200000000000045,50.95
648,1.240000000000002,58.4
649,-11.810000000000002,53.43
650,5.600000000000001,53.43
651,-11.799999999999997,53.43
652,-0.620000000000001,53.43
653,0.620000000000001,53.43
654,3.1099999999999994,53.43
655,5.59,53.43
656,-4.350000000000001,53.43
657,-3.729999999999997,53.43
658,-4.350000000000001,53.43
659,-2.4899999999999984,53.43
660,-11.809999999999999,53.43
661,0.620000000000001,53.43
662,-5.590000000000003,53.43
663,-17.389999999999997,53.43
664,-4.350000000000001,53.43
665,1.8599999999999994,53.43
666,-4.350000000000001,53.43
667,8.700000000000003,53.43
668,-3.7300000000000004,54.68
669,2.479999999999997,57.16
670,3.110000000000003,57.78
671,1.2399999999999984,57.78
672,7.449999999999999,39.76
673,-6.830000000000002,42.25
674,-9.940000000000005,51.57
675,16.15,47.84
676,-21.130000000000003,47.84
677,19.259999999999998,49.7
678,0.6200000000000045,45.36
679,-2.480000000000004,45.36
680,-2.490000000000002,30.44
681,-1.870000000000001,38.52
682,0.620000000000001,38.52
683,-3.1000000000000014,26.71
684,0.620000000000001,26.71
685,1.2399999999999984,25.47
686,-22.370000000000005,29.2
687,6.210000000000001,30.44
688,-2.4899999999999984,27.96
689,0.620000000000001,25.47
690,1.8599999999999994,23.61
691,19.89,21.12
692,-3.719999999999999,21.12
693,3.1000000000000014,14.91
694,-6.219999999999999,14.91
695,6.839999999999996,11.18
696,3.1000000000000014,18.01
697,-22.99,18.01
698,-4.349999999999994,20.5
699,3.730000000000004,19.88
700,3.1000000000000014,19.88
701,0.620000000000001,27.34
702,3.1099999999999994,24.23
703,8.7,24.23
704,-7.459999999999997,21.74
705,0.6199999999999974,21.74
706,3.7300000000000004,23.61
707,-1.870000000000001,23.61
708,4.350000000000001,23.61
709,3.7300000000000004,21.74
710,0.6199999999999974,47.84
711,3.719999999999999,49.7
712,-5.589999999999996,49.08
713,-1.2399999999999949,49.08
714,6.839999999999996,42.87
715,-6.210000000000001,52.19
716,6.210000000000001,48.46
717,6.220000000000006,48.46
718,1.240000000000002,49.08
719,-4.969999999999999,48.46
720,4.970000000000006,48.46
721,-2.480000000000004,55.92
722,-10.57,55.92
723,3.729999999999997,55.92
724,3.1000000000000014,55.92
725,3.1099999999999994,55.92
726,-15.54,55.92
727,-0.6199999999999974,55.92
728,4.969999999999999,55.92
729,0.6200000000000045,55.92
730,4.969999999999999,55.92
731,-4.350000000000001,55.92
732,3.729999999999997,55.92
733,-4.350000000000001,55.92
734,9.32,55.92
735,-11.189999999999998,55.92
736,-20.500000000000004,55.92
737,-5.600000000000001,55.92
738,4.970000000000002,50.33
739,0.6199999999999974,56.54
740,-3.1100000000000065,56.54
741,3.730000000000004,57.78
742,1.240000000000002,58.4
743,4.349999999999994,59.03
744,2.479999999999997,59.03
745,-1.8599999999999994,59.65
746,3.730000000000004,59.03
747,-2.490000000000002,56.54
748,1.25,56.54
749,-0.620000000000001,55.3
750,0.620000000000001,57.16
751,12.43,57.16
752,-0.6199999999999974,52.81
753,-1.240000000000002,52.81
754,0.6199999999999974,47.84
755,-2.479999999999997,49.7
756,3.1099999999999994,49.7
757,4.969999999999999,53.43
758,0.620000000000001,42.25
759,1.8599999999999994,42.25
760,-4.969999999999999,29.82
761,2.479999999999997,29.82
762,4.970000000000006,29.82
763,-4.970000000000006,26.71
764,5.600000000000001,36.03
765,-1.240000000000002,32.31
766,-2.489999999999995,32.31
767,3.1099999999999994,29.2
768,-10.57,27.34
769,1.8599999999999994,24.23
770,-2.4800000000000004,20.5
771,-10.57,31.68
772,10.57,31.68
773,-3.7300000000000004,26.71
774,-0.620000000000001,26.71
775,6.839999999999996,37.9
776,-13.049999999999997,37.9
777,-2.490000000000002,37.9
778,1.2399999999999984,41.63
779,20.509999999999998,43.49
780,-1.8599999999999994,43.49
781,-2.489999999999995,42.87
782,0.6200000000000045,49.7
783,4.349999999999994,42.25
784,3.729999999999997,39.14
785,-3.1100000000000065,39.14
786,-5.589999999999996,47.84
787,-3.1000000000000014,49.7
788,3.1000000000000014,55.3
789,-4.350000000000001,45.36
790,1.8599999999999994,45.36
791,0.620000000000001,47.84
792,2.4899999999999984,42.25
793,-2.489999999999995,42.25
794,1.2399999999999949,52.81
795,11.18,52.81
796,-6.830000000000005,52.81
797,-1.25,52.81
798,-1.25,52.81
799,-3.1000000000000014,52.81
800,-2.490000000000002,52.81
801,1.8699999999999974,52.81
802,-4.969999999999999,52.81
803,-0.6300000000000026,52.81
804,5.600000000000001,52.81
805,4.969999999999999,52.81
806,4.969999999999999,52.81
807,0.6199999999999974,52.81
808,5.590000000000003,52.81
809,-20.499999999999996,52.81
810,-4.969999999999999,46.6
811,1.240000000000002,45.36
812,6.210000000000001,58.4
813,1.8699999999999974,58.4
814,-6.840000000000003,57.78
815,6.840000000000003,57.78
816,0.6199999999999974,60.89
817,0.6299999999999955,60.89
818,-13.669999999999995,59.65
819,6.830000000000005,58.4
820,-1.8599999999999994,58.4
821,-3.1099999999999994,53.43
822,-4.969999999999999,53.43
823,-2.479999999999997,58.4
824,6.829999999999998,58.4
825,-4.349999999999998,57.78
826,8.079999999999998,55.3
827,3.1099999999999994,56.54
828,1.240000000000002,59.03
829,-20.509999999999998,53.43
830,-1.2399999999999949,54.05
831,2.489999999999995,54.05
832,4.969999999999999,54.68
833,-7.450000000000003,54.68
834,8.07,57.78
835,18.020000000000003,57.78
836,-6.219999999999999,56.54
837,-3.1000000000000014,55.3
838,3.1000000000000014,55.3
839,22.99,54.05
840,1.8599999999999994,54.05
841,3.1000000000000014,54.68
842,-3.1000000000000014,54.68
843,-13.049999999999997,48.46
844,4.349999999999998,50.95
845,-14.920000000000002,50.95
846,-13.049999999999997,31.06
847,3.729999999999997,31.06
848,-0.6199999999999974,32.93
849,0.6199999999999974,46.6
850,-0.6199999999999974,49.7
851,1.8599999999999994,49.7
852,-3.7300000000000004,46.6
853,-2.490000000000002,45.98
854,-0.6199999999999992,54.05
855,-6.210000000000001,50.33
856,6.840000000000003,55.92
857,-2.4800000000000004,49.08
858,22.37,53.43
859,-3.1099999999999994,53.43
860,-12.43,55.3
861,-19.88,54.05
862,8.7,54.05
863,0.6199999999999992,57.16
864,1.25,46.6
865,0.620000000000001,57.78
866,-6.210000000000001,52.81
867,-5.600000000000001,52.81
868,-1.8599999999999994,52.81
869,-0.620000000000001,52.81
870,1.240000000000002,52.81
871,-1.8700000000000045,52.81
872,-5.589999999999996,52.81
873,3.1099999999999994,52.81
874,-10.560000000000002,52.81
875,-9.32,52.81
876,6.210000000000001,52.81
877,6.209999999999997,52.81
878,-6.209999999999997,52.81
879,3.730000000000004,52.81
880,-0.6200000000000045,52.81
881,-2.480000000000004,52.81
882,-1.240000000000002,48.46
883,-4.969999999999999,48.46
884,6.210000000000001,55.3
885,1.2399999999999949,58.4
886,-14.29,58.4
887,-0.6199999999999974,57.16
888,7.449999999999996,57.16
889,-2.4800000000000004,57.16
890,4.350000000000001,54.68
891,3.1099999999999994,54.68
892,7.460000000000001,49.7
893,-5.599999999999998,53.43
894,-1.8599999999999994,53.43
895,6.210000000000001,51.57
896,22.37,51.57
897,0.6299999999999955,44.73
898,4.969999999999999,44.73
899,-22.990000000000002,45.36
900,-10.560000000000002,50.33
901,1.240000000000002,50.33
902,-3.7300000000000004,55.3
903,-0.620000000000001,55.3
904,0.620000000000001,50.33
905,1.8599999999999994,52.19
906,13.669999999999998,52.19
907,15.540000000000003,39.76
908,-19.890000000000004,39.76
909,-24.24,54.68
910,6.840000000000003,36.66
911,-1.8599999999999994,36.66
912,-3.7300000000000004,36.66
913,-4.979999999999997,31.06
914,0.620000000000001,31.06
915,-1.870000000000001,34.17
916,-0.6199999999999974,28.58
917,-5.589999999999996,28.58
918,0.6199999999999974,29.2
919,0.6200000000000045,42.87
920,2.490000000000002,46.6
921,-9.32,41.63
922,5.590000000000003,42.87
923,-1.240000000000002,47.22
924,-1.240000000000002,47.84
925,2.490000000000002,45.98
926,1.2399999999999984,46.6
927,-2.4800000000000004,49.7
928,-2.490000000000002,47.84
929,-2.4899999999999984,47.84
930,4.969999999999999,49.7
931,-1.8699999999999974,51.57
932,24.230000000000004,51.57
933,6.830000000000005,48.46
934,2.489999999999995,53.43
935,1.8599999999999994,41.63
936,-1.25,41.63
937,1.25,47.22
938,-7.460000000000001,47.22
939,1.8699999999999974,47.22
940,-1.2399999999999949,47.22
941,-4.969999999999999,47.22
942,1.8599999999999994,47.22
943,3.729999999999997,47.22
944,-4.350000000000001,47.22
945,-2.479999999999997,47.22
946,-12.43,47.22
947,2.480000000000004,47.22
948,3.1099999999999994,47.22
949,-6.84,47.22
950,1.240000000000002,47.22
951,5.589999999999996,47.22
952,-4.969999999999999,47.22
953,-4.340000000000003,47.22
954,-3.1099999999999994,52.19
955,8.700000000000003,52.19
956,6.219999999999999,52.81
957,-4.350000000000001,48.46
958,0.6199999999999974,43.49
959,2.490000000000002,37.9
960,-1.25,34.79
961,-9.939999999999998,34.79
962,1.25,21.12
963,0.6300000000000026,21.12
964,-1.25,24.23
965,3.730000000000004,27.34
966,-4.969999999999999,27.34
967,5.600000000000001,29.82
968,-21.130000000000003,45.36
969,16.770000000000003,45.36
970,-3.1000000000000014,42.87
971,3.1000000000000014,24.85
